INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,PRECINCT,JURISDICTION_CODE,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude
214214865,06/15/2020,18:20:00,BROOKLYN,81,0,MULTI DWELL - APT BUILD,false,<18,M,BLACK,25-44,M,BLACK,1004426,187539,40.681413218000046,-73.927257926999971
212998635,05/12/2020,16:47:00,STATEN ISLAND,120,0,MULTI DWELL - APT BUILD,false,25-44,M,BLACK,18-24,M,BLACK,962219,163861,40.616417830000046,-74.079355723999981
208531436,01/25/2020,03:39:00,BRONX,47,0,,false,25-44,M,BLACK,25-44,M,BLACK,1021780,259129,40.877851985000063,-73.864289181999936
212200404,04/20/2020,15:08:00,BROOKLYN,75,0,,false,,,,18-24,M,BLACK,1013100,182831,40.668466804000047,-73.896004447999985
214359648,06/18/2020,03:42:00,MANHATTAN,7,0,,false,,,,25-44,M,BLACK HISPANIC,989021,200767,40.717742701000077,-73.982790480999938
214439582,06/20/2020,22:30:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991703,192337,40.69460248300004,-73.973124728999949
214693791,06/28/2020,01:45:00,BROOKLYN,90,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,18-24,M,BLACK,1000565,196256,40.705347323000069,-73.941157445999977
214184456,06/14/2020,23:10:00,MANHATTAN,33,0,,false,18-24,M,BLACK HISPANIC,18-24,M,WHITE HISPANIC,1001859,246496,40.843240430000037,-73.936358680999945
209099250,02/05/2020,11:51:00,QUEENS,101,0,,false,,,,45-64,M,BLACK,1053921,158769,40.602194868000026,-73.749104005999982
209531028,02/13/2020,17:55:00,QUEENS,103,0,,false,18-24,M,BLACK,18-24,M,BLACK,1041360,194216,40.699578763000034,-73.794038042999944
213499453,05/25/2020,00:40:00,BRONX,46,0,,false,,,,18-24,F,BLACK HISPANIC,1006160,248680,40.849225244000024,-73.920806797999944
214694693,06/27/2020,22:28:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,1020891,236726,40.816366145000075,-73.867626310999981
208532947,01/26/2020,00:27:00,BRONX,43,0,BAR/NIGHT CLUB,false,25-44,M,WHITE HISPANIC,45-64,M,WHITE HISPANIC,1021853,242624,40.832550421000064,-73.864117787999987
209640802,02/14/2020,18:36:00,BRONX,40,0,GROCERY/BODEGA,true,25-44,M,BLACK HISPANIC,25-44,M,WHITE,1006542,233378,40.807224680000047,-73.919476884999938
214359649,06/18/2020,23:51:00,BROOKLYN,81,0,MULTI DWELL - APT BUILD,false,,,,25-44,M,BLACK,1001931,190301,40.688999611000042,-73.93624626899998
213772739,06/02/2020,04:50:00,BRONX,46,0,,false,,,,45-64,M,WHITE HISPANIC,1011043,251220,40.856183319000024,-73.903146842999945
214729490,06/29/2020,21:35:00,BROOKLYN,71,0,,false,,,,25-44,M,BLACK,997457,181411,40.664606373000026,-73.952396292999936
214312561,06/17/2020,00:19:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,999324,226582,40.788586771000041,-73.945565444999943
213724257,05/30/2020,16:40:00,BRONX,48,0,,false,25-44,M,BLACK,25-44,M,BLACK HISPANIC,1014154,251416,40.856711291000067,-73.891899955999975
213724257,05/30/2020,16:40:00,BRONX,48,0,,false,25-44,M,UNKNOWN,25-44,M,BLACK HISPANIC,1014154,251416,40.856711291000067,-73.891899955999975
214359250,06/18/2020,01:14:00,BRONX,46,0,,false,,,,18-24,M,BLACK,1011852,253013,40.861102072000051,-73.900214989999938
210707456,03/07/2020,18:20:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,1016807,179007,40.657957922000037,-73.882660123999983
213283005,05/19/2020,01:00:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,1022078,183185,40.669404648000068,-73.86363907499998
211066099,03/15/2020,12:54:00,BRONX,42,0,,false,25-44,M,BLACK,25-44,M,BLACK,1009516,239520,40.824074740000071,-73.908710900999949
213385783,05/21/2020,23:13:00,BRONX,52,0,,false,,,,18-24,M,BLACK HISPANIC,1015478,257490,40.873377987000026,-73.887085463999938
214693793,06/28/2020,04:10:00,BROOKLYN,94,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,F,BLACK,1001350,201326,40.719261783000036,-73.938313277999953
214693793,06/28/2020,04:10:00,BROOKLYN,94,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,1001350,201326,40.719261783000036,-73.938313277999953
209747703,02/18/2020,11:17:00,BRONX,47,0,GROCERY/BODEGA,true,18-24,M,BLACK,18-24,M,WHITE,1021937,260565,40.881792687000029,-73.863713375999964
214264274,06/16/2020,23:30:00,BROOKLYN,79,0,COMMERCIAL BLDG,false,,,,45-64,M,BLACK,999215,189479,40.686748418000036,-73.946041602999969
213772740,06/02/2020,12:05:00,BROOKLYN,81,0,MULTI DWELL - APT BUILD,false,,,,45-64,M,BLACK,1004363,190670,40.690007239000067,-73.927475723999976
214430791,06/19/2020,16:13:00,BROOKLYN,75,0,,false,,,,25-44,M,BLACK,1015829,179160,40.658381415000065,-73.886184292999985
214430791,06/19/2020,16:13:00,BROOKLYN,75,0,,true,,,,25-44,M,BLACK,1015829,179160,40.658381415000065,-73.886184292999985
214430791,06/19/2020,16:13:00,BROOKLYN,75,0,,false,,,,<18,M,BLACK,1015829,179160,40.658381415000065,-73.886184292999985
214430791,06/19/2020,16:13:00,BROOKLYN,75,0,,true,,,,<18,M,BLACK,1015829,179160,40.658381415000065,-73.886184292999985
213748377,06/01/2020,17:34:00,BROOKLYN,75,0,,false,25-44,M,BLACK,25-44,F,BLACK,1015781,180264,40.661411822000048,-73.886352132999946
213819785,06/03/2020,16:55:00,BRONX,41,0,,false,18-24,M,BLACK HISPANIC,25-44,M,BLACK,1012551,236626,40.816122327000073,-73.897757118999948
213819785,06/03/2020,16:55:00,BRONX,41,0,,false,18-24,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,1012551,236626,40.816122327000073,-73.897757118999948
213819785,06/03/2020,16:55:00,BRONX,41,0,,false,25-44,M,BLACK,25-44,M,BLACK,1012551,236626,40.816122327000073,-73.897757118999948
213819785,06/03/2020,16:55:00,BRONX,41,0,,false,25-44,M,BLACK,25-44,M,BLACK HISPANIC,1012551,236626,40.816122327000073,-73.897757118999948
213188087,05/16/2020,01:09:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,F,WHITE HISPANIC,998950,229227,40.795847213000059,-73.946910263999939
213188087,05/16/2020,01:09:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,WHITE HISPANIC,998950,229227,40.795847213000059,-73.946910263999939
213724256,05/29/2020,22:00:00,MANHATTAN,30,0,MULTI DWELL - APT BUILD,false,,,,25-44,M,WHITE HISPANIC,1000202,241085,40.828391950000025,-73.942360306999944
214431174,06/20/2020,01:50:00,BRONX,46,0,,false,,,,18-24,M,BLACK HISPANIC,1006189,249745,40.852148280000051,-73.920698490999939
211704488,04/02/2020,23:10:00,BRONX,48,0,,false,,,,25-44,M,BLACK,1016992,247008,40.844602578000035,-73.881662261999963
211704488,04/02/2020,23:10:00,BRONX,48,0,,false,,,,<18,M,BLACK,1016992,247008,40.844602578000035,-73.881662261999963
212431082,04/27/2020,19:55:00,BROOKLYN,75,0,,false,18-24,M,BLACK,<18,M,BLACK,1012957,184994,40.674404217000074,-73.896510714999977
214608092,06/25/2020,18:18:00,MANHATTAN,23,0,,false,<18,M,BLACK HISPANIC,18-24,M,BLACK,998160,227234,40.790378245000056,-73.949767590999954
214608092,06/25/2020,18:18:00,MANHATTAN,23,0,,false,<18,M,BLACK HISPANIC,<18,F,BLACK HISPANIC,998160,227234,40.790378245000056,-73.949767590999954
214016091,06/09/2020,17:13:00,BROOKLYN,60,0,,false,,,,<18,M,BLACK,986544,148193,40.573439412000027,-73.991743910999958
212944540,05/11/2020,17:06:00,STATEN ISLAND,121,0,PVT HOUSE,false,45-64,M,WHITE HISPANIC,25-44,F,BLACK HISPANIC,938373,169290,40.631227890000048,-74.165284271999951
212944540,05/11/2020,17:06:00,STATEN ISLAND,121,0,PVT HOUSE,true,45-64,M,WHITE HISPANIC,25-44,F,BLACK HISPANIC,938373,169290,40.631227890000048,-74.165284271999951
212944540,05/11/2020,17:06:00,STATEN ISLAND,121,0,PVT HOUSE,false,45-64,M,WHITE HISPANIC,25-44,M,BLACK,938373,169290,40.631227890000048,-74.165284271999951
212944540,05/11/2020,17:06:00,STATEN ISLAND,121,0,PVT HOUSE,true,45-64,M,WHITE HISPANIC,25-44,M,BLACK,938373,169290,40.631227890000048,-74.165284271999951
212944540,05/11/2020,17:06:00,STATEN ISLAND,121,0,PVT HOUSE,false,45-64,M,WHITE HISPANIC,45-64,M,BLACK HISPANIC,938373,169290,40.631227890000048,-74.165284271999951
212944540,05/11/2020,17:06:00,STATEN ISLAND,121,0,PVT HOUSE,true,45-64,M,WHITE HISPANIC,45-64,M,BLACK HISPANIC,938373,169290,40.631227890000048,-74.165284271999951
211512576,03/26/2020,21:49:00,STATEN ISLAND,120,0,,false,,,,18-24,M,BLACK,950233,171448,40.63720462200007,-74.122566737999989
212199939,04/20/2020,22:29:00,BROOKLYN,76,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,982324,185643,40.676231908000034,-74.006944996999948
212132075,04/17/2020,02:45:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,18-24,M,WHITE HISPANIC,1011112,244416,40.837508141000058,-73.902924669999948
209281504,02/08/2020,22:06:00,BROOKLYN,83,0,,false,45-64,M,BLACK,25-44,M,BLACK,1003346,192740,40.69569116200006,-73.931137068999988
214607781,06/25/2020,19:58:00,MANHATTAN,30,0,,false,,,,18-24,M,BLACK,998371,240146,40.825817779000033,-73.948978437999983
211362507,03/22/2020,15:30:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,F,BLACK,990736,193292,40.697224498000026,-73.976610965999953
211362507,03/22/2020,15:30:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,<18,M,BLACK,990736,193292,40.697224498000026,-73.976610965999953
214562240,06/24/2020,21:13:00,QUEENS,100,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,1039880,155193,40.592478755000059,-73.799697346999949
214693508,06/27/2020,00:35:00,BROOKLYN,69,0,,false,,,,25-44,M,BLACK,1012270,172118,40.639064637000047,-73.899040893999938
213471604,05/23/2020,17:40:00,BRONX,41,0,MULTI DWELL - APT BUILD,true,25-44,M,BLACK,25-44,M,BLACK,1014604,238800,40.822082527000077,-73.890330325999969
213818584,06/03/2020,20:35:00,BROOKLYN,67,0,,false,,,,25-44,M,BLACK,996921,176967,40.652409353000053,-73.954336675999969
213099073,05/14/2020,01:03:00,QUEENS,100,0,,false,<18,M,BLACK,18-24,M,BLACK,1036176,153315,40.587346504000038,-73.813048538999965
213099073,05/14/2020,01:03:00,QUEENS,100,0,,true,<18,M,BLACK,18-24,M,BLACK,1036176,153315,40.587346504000038,-73.813048538999965
213099073,05/14/2020,01:03:00,QUEENS,100,0,,false,<18,M,BLACK,18-24,M,WHITE HISPANIC,1036176,153315,40.587346504000038,-73.813048538999965
213099073,05/14/2020,01:03:00,QUEENS,100,0,,true,<18,M,BLACK,18-24,M,WHITE HISPANIC,1036176,153315,40.587346504000038,-73.813048538999965
207815723,01/12/2020,00:50:00,BRONX,47,0,,false,,,,25-44,M,BLACK,1026305,262216,40.886304426000038,-73.847906974999944
213922506,06/06/2020,00:30:00,BRONX,44,0,,false,,,,18-24,M,BLACK,1007579,241875,40.830543869000053,-73.915701433999971
211537427,03/27/2020,00:40:00,BRONX,47,0,,false,,,,25-44,M,BLACK,1026884,268961,40.904814500000043,-73.84577004099998
212017047,04/14/2020,15:58:00,STATEN ISLAND,120,0,,true,,,,18-24,M,BLACK,961299,162834,40.613596592000079,-74.082666013999983
214229823,06/14/2020,02:55:00,BRONX,44,0,,false,,,,<18,M,BLACK,1004928,245385,40.840184408000027,-73.925270073999968
214264275,06/16/2020,06:20:00,BRONX,41,1,,false,,,,25-44,M,BLACK,1013879,239551,40.824146269000039,-73.892946482999946
213772742,06/02/2020,20:10:00,BRONX,42,0,,false,45-64,M,BLACK,25-44,M,BLACK HISPANIC,1010027,240720,40.827366921000078,-73.906859957999984
212558133,04/30/2020,23:20:00,BRONX,47,0,,false,18-24,F,BLACK,25-44,M,WHITE HISPANIC,1025204,258236,40.875385756000071,-73.851913132999982
212558133,04/30/2020,23:20:00,BRONX,47,0,,false,45-64,M,BLACK,25-44,M,WHITE HISPANIC,1025204,258236,40.875385756000071,-73.851913132999982
211394750,03/23/2020,07:45:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,1021129,181777,40.66554400800004,-73.867067726999949
211663635,04/01/2020,04:18:00,BROOKLYN,77,0,PVT HOUSE,false,,,,25-44,M,BLACK,1002295,184332,40.672615329000052,-73.934949719999963
214184466,06/13/2020,02:13:00,MANHATTAN,26,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,996279,235478,40.813008529000058,-73.956545768999945
214513453,06/23/2020,19:15:00,STATEN ISLAND,120,0,MULTI DWELL - APT BUILD,false,,,,<18,M,BLACK,961580,163524,40.615491223000049,-74.081656229999965
211534998,03/27/2020,05:40:00,QUEENS,103,0,HOTEL/MOTEL,false,25-44,M,BLACK,25-44,F,BLACK,1035590,195583,40.703366206000055,-73.81483667599997
214513452,06/23/2020,19:16:00,QUEENS,106,0,RESTAURANT/DINER,false,45-64,M,WHITE,25-44,M,ASIAN / PACIFIC ISLANDER,1029228,176725,40.651639961000058,-73.837907900999937
214431175,06/21/2020,04:19:00,BROOKLYN,73,0,PVT HOUSE,false,,,,25-44,F,BLACK,1006140,183727,40.670946067000045,-73.921090572999958
214431175,06/21/2020,04:19:00,BROOKLYN,73,0,PVT HOUSE,false,,,,25-44,M,BLACK,1006140,183727,40.670946067000045,-73.921090572999958
210025099,02/24/2020,16:55:00,STATEN ISLAND,120,0,MULTI DWELL - APT BUILD,false,25-44,M,BLACK,25-44,M,BLACK,961833,166710,40.624236772000074,-74.080755532999945
211578689,03/29/2020,00:45:00,BRONX,46,0,,false,45-64,M,BLACK,18-24,M,BLACK HISPANIC,1007189,249883,40.852524508000045,-73.917083318999971
212640536,05/03/2020,16:05:00,MANHATTAN,33,0,,false,,,,18-24,M,BLACK,1002252,247207,40.845191125000042,-73.934936383999968
212903274,05/10/2020,21:26:00,BROOKLYN,71,0,,true,,,,18-24,M,BLACK,996789,178574,40.65682040400003,-73.954809400999977
208437740,01/23/2020,19:47:00,BRONX,48,0,,false,25-44,M,WHITE HISPANIC,25-44,F,WHITE HISPANIC,1014435,248319,40.848209996000037,-73.890898098999969
208437740,01/23/2020,19:47:00,BRONX,48,0,,false,25-44,M,WHITE HISPANIC,<18,M,BLACK HISPANIC,1014435,248319,40.848209996000037,-73.890898098999969
214431172,06/20/2020,01:24:00,MANHATTAN,34,0,,false,25-44,M,BLACK,25-44,F,BLACK,1005747,253516,40.862499631000048,-73.922284096999988
214690556,06/26/2020,00:30:00,MANHATTAN,13,0,,false,25-44,M,BLACK,18-24,F,WHITE HISPANIC,987583,210248,40.74376638800004,-73.987973245999967
214690556,06/26/2020,00:30:00,MANHATTAN,13,0,,true,25-44,M,BLACK,18-24,F,WHITE HISPANIC,987583,210248,40.74376638800004,-73.987973245999967
214690556,06/26/2020,00:30:00,MANHATTAN,13,0,,false,25-44,M,BLACK,18-24,M,WHITE HISPANIC,987583,210248,40.74376638800004,-73.987973245999967
214690556,06/26/2020,00:30:00,MANHATTAN,13,0,,true,25-44,M,BLACK,18-24,M,WHITE HISPANIC,987583,210248,40.74376638800004,-73.987973245999967
210527846,03/04/2020,16:26:00,BROOKLYN,77,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,1004975,183973,40.671624086000065,-73.925289502999988
211362502,03/20/2020,20:19:00,MANHATTAN,25,0,,false,,,,25-44,M,BLACK,1001692,231504,40.802091971000038,-73.937001221999935
213529527,05/26/2020,01:38:00,BROOKLYN,73,0,MULTI DWELL - APT BUILD,false,18-24,M,BLACK,25-44,M,BLACK,1010754,179173,40.658433742000057,-73.90447555999998
211905748,04/10/2020,00:21:00,MANHATTAN,32,0,,false,18-24,M,BLACK,18-24,M,BLACK,1000515,237599,40.818823297000051,-73.941237758999989
213471607,05/22/2020,22:17:00,BRONX,52,0,MULTI DWELL - APT BUILD,false,,,,<18,M,BLACK HISPANIC,1010676,253888,40.863507281000068,-73.904462999999964
206909665,01/02/2020,20:20:00,BROOKLYN,72,0,,false,,,,18-24,M,WHITE HISPANIC,977897,173058,40.641686775000039,-74.022893213999964
206909665,01/02/2020,20:20:00,BROOKLYN,72,0,,false,,,,25-44,M,WHITE HISPANIC,977897,173058,40.641686775000039,-74.022893213999964
207572466,01/07/2020,21:00:00,BRONX,45,0,DEPT STORE,false,,,,45-64,M,WHITE,1030892,255600,40.86812253100004,-73.831363909999936
209281503,02/09/2020,02:27:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,true,25-44,M,BLACK,25-44,M,BLACK,1004960,234094,40.809193751000066,-73.925189273999933
214778540,06/30/2020,21:45:00,BROOKLYN,67,0,PVT HOUSE,false,,,,<18,M,BLACK,998235,173191,40.642043072000035,-73.949609006999935
208237500,01/20/2020,04:50:00,MANHATTAN,34,0,RESTAURANT/DINER,false,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1006605,254113,40.864136085000041,-73.919180209999979
208237500,01/20/2020,04:50:00,MANHATTAN,34,0,RESTAURANT/DINER,true,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1006605,254113,40.864136085000041,-73.919180209999979
208237500,01/20/2020,04:50:00,MANHATTAN,34,0,RESTAURANT/DINER,false,25-44,M,BLACK,45-64,F,WHITE HISPANIC,1006605,254113,40.864136085000041,-73.919180209999979
208237500,01/20/2020,04:50:00,MANHATTAN,34,0,RESTAURANT/DINER,true,25-44,M,BLACK,45-64,F,WHITE HISPANIC,1006605,254113,40.864136085000041,-73.919180209999979
213499948,05/25/2020,21:05:00,BROOKLYN,75,0,GROCERY/BODEGA,true,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1013449,184620,40.673376062000045,-73.894738642999982
211362505,03/21/2020,23:57:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,998138,193910,40.698912245000031,-73.949915843999975
214778541,06/30/2020,19:40:00,BROOKLYN,70,0,,false,,,,18-24,M,BLACK,994431,176337,40.650683352000044,-73.963311287999943
213472076,05/24/2020,17:12:00,BRONX,40,0,,false,45-64,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1007737,236070,40.81461037400004,-73.915150813999958
208437742,01/23/2020,14:00:00,MANHATTAN,30,0,,false,18-24,M,BLACK HISPANIC,25-44,M,BLACK,996329,238263,40.820652506000044,-73.956360127999972
208437742,01/23/2020,14:00:00,MANHATTAN,30,0,,true,18-24,M,BLACK HISPANIC,25-44,M,BLACK,996329,238263,40.820652506000044,-73.956360127999972
208437742,01/23/2020,14:00:00,MANHATTAN,30,0,,false,18-24,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,996329,238263,40.820652506000044,-73.956360127999972
208437742,01/23/2020,14:00:00,MANHATTAN,30,0,,true,18-24,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,996329,238263,40.820652506000044,-73.956360127999972
214264817,06/16/2020,11:38:00,MANHATTAN,9,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,WHITE HISPANIC,991179,201494,40.719736715000067,-73.975004935999948
213187655,05/17/2020,01:05:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,1004019,190208,40.688739930000054,-73.928717512999981
214778539,06/30/2020,18:49:00,BRONX,47,0,,false,,,,18-24,F,BLACK,1024807,261935,40.885540183000046,-73.853326274999972
214778539,06/30/2020,18:49:00,BRONX,47,0,,false,,,,<18,M,BLACK,1024807,261935,40.885540183000046,-73.853326274999972
210826747,03/10/2020,13:00:00,BRONX,44,0,,false,18-24,M,BLACK HISPANIC,18-24,M,BLACK,1005909,240090,40.825648808000039,-73.921741785999984
210826747,03/10/2020,13:00:00,BRONX,44,0,,false,18-24,M,WHITE HISPANIC,18-24,M,BLACK,1005909,240090,40.825648808000039,-73.921741785999984
208899478,02/02/2020,02:32:00,MANHATTAN,25,0,,false,,,,25-44,M,BLACK HISPANIC,999520,230738,40.799993530000052,-73.944848191999938
207815720,01/11/2020,21:45:00,BRONX,41,0,,false,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1013623,238400,40.820987957000057,-73.893876494999972
211830262,04/07/2020,18:15:00,BRONX,44,0,,false,45-64,M,WHITE HISPANIC,45-64,M,BLACK,1003841,237690,40.819066317000079,-73.929221017999964
209281499,02/08/2020,05:30:00,QUEENS,103,0,,false,,,,18-24,M,BLACK,1048161,195864,40.704055618000041,-73.769495156999938
214694690,06/28/2020,23:38:00,BRONX,44,0,,false,,,,25-44,M,BLACK,1007770,242308,40.831731823000041,-73.915009731999987
211793809,04/06/2020,15:00:00,QUEENS,110,0,,false,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1022016,211424,40.746914202000028,-73.863704187999986
